1160,86803	0,09278
1162,8378	0,07057
1164,80684	0,05413
1166,77515	0,04746
1168,74274	0,04497
1170,70959	0,04792
1172,67572	0,05239
1174,64112	0,06331
1176,60579	0,08442
1178,56974	0,11554
1180,53296	0,15063
1182,49545	0,16991
1184,45722	0,16481
1186,41826	0,14908
1188,37857	0,14078
1190,33816	0,13465
1192,29703	0,13557
1194,25517	0,14364
1196,21258	0,15191
1198,16927	0,15283
1200,12524	0,15027
1202,08048	0,14467
1204,035	0,13817
1205,9888	0,1263
1207,94187	0,10963
1209,89423	0,09485
1211,84585	0,07949
1213,79676	0,06611
1215,74695	0,05473
1217,69641	0,04851
1219,64515	0,04353
1221,59318	0,04125
1223,54048	0,03959
1225,48706	0,03918
1227,43292	0,03759
1229,37806	0,03608
1231,32248	0,03245
1233,26619	0,03058
1235,20917	0,02656
1237,15144	0,02587
1239,09298	0,02572
1241,03381	0,02499
1242,97392	0,02589
1244,91332	0,0255
1246,85199	0,02579
1248,78995	0,02409
1250,72719	0,02278
1252,66372	0,02348
1254,59953	0,02317
1256,53462	0,0215
1258,469	0,02151
1260,40267	0,0228
1262,33561	0,02097
1264,26785	0,02274
1266,19937	0,02292
1268,13017	0,02141
1270,06026	0,02145
1271,98964	0,02205
1273,9183	0,02225
1275,84625	0,02263
1277,77349	0,02156
1279,70001	0,02344
1281,62583	0,02467
1283,55093	0,02487
1285,47531	0,0244
1287,39899	0,02551
1289,32196	0,02617
1291,24421	0,02778
1293,16576	0,03026
1295,08659	0,03081
1297,00671	0,03262
1298,92613	0,03343
1300,84483	0,03446
1302,76283	0,0358
1304,68011	0,03738
1306,59669	0,03919
1308,51256	0,0398
1310,42772	0,04102
1312,34217	0,04221
1314,25592	0,04321
1316,16895	0,0464
1318,08128	0,04876
1319,99291	0,05129
1321,90382	0,0558
1323,81403	0,05847
1325,72354	0,0591
1327,63233	0,06044
1329,54043	0,06032
1331,44781	0,06048
1333,3545	0,0596
1335,26047	0,05794
1337,16575	0,05368
1339,07032	0,04783
1340,97418	0,04426
1342,87734	0,03881
1344,7798	0,03514
1346,68155	0,03172
1348,58261	0,03056
1350,48296	0,02954
1352,3826	0,02823
1354,28155	0,02819
1356,17979	0,02748
1358,07733	0,02663
1359,97417	0,02731
1361,87031	0,0275
1363,76575	0,02745
1365,66049	0,02822
1367,55453	0,028
1369,44786	0,02943
1371,3405	0,02792
1373,23244	0,02836
1375,12368	0,02858
1377,01422	0,02774
1378,90406	0,02491
1380,79321	0,02331
1382,68165	0,02016
1384,5694	0,01759
1386,45645	0,01451
1388,3428	0,01085
1390,22846	0,00936
1392,11342	0,00811
1393,99768	0,0083
1395,88125	0,00815
1397,76412	0,00813
1399,64629	0,00718
1401,52777	0,00709
1403,40856	0,00625
1405,28865	0,00756
1407,16804	0,00643
1409,04674	0,0061
1410,92475	0,00705
1412,80206	0,00641
1414,67868	0,00691
1416,5546	0,00492
1418,42984	0,00572
1420,30438	0,0057
1422,17822	0,0052
1424,05138	0,0066
1425,92384	0,00818
1427,79561	0,00918
1429,66669	0,00981
1431,53708	0,01293
1433,40677	0,0163
1435,27578	0,02284
1437,14409	0,0312
1439,01172	0,03746
1440,87866	0,04255
1442,7449	0,05153
1444,61046	0,06055
1446,47532	0,06756
1448,3395	0,07517
1450,20299	0,07911
1452,06579	0,07953
1453,92791	0,07587
1455,78933	0,06542
1457,65007	0,05271
1459,51012	0,03851
1461,36948	0,02625
1463,22816	0,01999
1465,08615	0,01527
1466,94345	0,01159
1468,80007	0,01001
1470,656	0,00799
1472,51124	0,00833
1474,3658	0,00788
1476,21968	0,00688
1478,07287	0,00795
1479,92537	0,00872
1481,7772	0,00659
1483,62833	0,00473
1485,47879	0,00605
1487,32856	0,00526
1489,17764	0,00606
1491,02605	0,00821
1492,87377	0,01078
1494,72081	0,01218
1496,56716	0,01113
1498,41284	0,00906
1500,25783	0,00726
1502,10214	0,00635
1503,94577	0,00564
1505,78872	0,00396
1507,63099	0,00433
1509,47258	0,00345
1511,31348	0,00425
1513,15371	0,00425
1514,99326	0,00567
1516,83213	0,00463
1518,67032	0,006
1520,50783	0,0049
1522,34466	0,00323
1524,18081	0,00453
1526,01629	0,0051
1527,85108	0,00469
1529,6852	0,00403
1531,51864	0,00504
1533,35141	0,00315
1535,1835	0,0032
1537,01491	0,00391
1538,84564	0,00377
1540,6757	0,00374
1542,50508	0,00581
1544,33379	0,00616
1546,16182	0,00705
