# Mode: Color Science
# Date: 2026-03-13 13:32:24
# Measurement: ILLUMINATION
# Light: off
# Gain: 10.0
# Exposure: 10000
# XYZ: X=100.01 Y=100.39 Z=100.56
# LAB: L*=100.15 a*=-0.64 b*=-0.11
# xy: x=0.3323 y=0.3336
# Swatch_1: S1 I L*=100.9 a*=-0.8 b*=1.6
# Swatch_2: S2 I L*=118.0 a*=-17.3 b*=32.3
# Swatch_3: S3 I L*=103.0 a*=-1.9 b*=6.2
Pixel,Wavelength,Measured,S1,S2,S3
621,576.731371,0.06335116177797318,0.07020973414182663,0.2695133686065674,0.078864686191082
622,577.234469,0.06432337313890457,0.06624352931976318,0.27148255705833435,0.07994905114173889
623,577.740683,0.06803519278764725,0.06697536259889603,0.2829382121562958,0.07799132168292999
624,578.250555,0.06779554486274719,0.06996525824069977,0.28066396713256836,0.08420063555240631
625,578.763412,0.06380899250507355,0.07535767555236816,0.28421181440353394,0.0837368443608284
626,579.278579,0.06633786857128143,0.06953948736190796,0.2853367328643799,0.08404522389173508
627,579.795382,0.06526929885149002,0.06773201376199722,0.2861385941505432,0.07720505446195602
628,580.313147,0.06571004539728165,0.07034900784492493,0.28602147102355957,0.07613969594240189
629,580.831199,0.06503155827522278,0.06801462173461914,0.27483174204826355,0.075510673224926
630,581.348866,0.066471166908741,0.07127796858549118,0.27490687370300293,0.07598406821489334
631,581.865473,0.06639397889375687,0.07092828303575516,0.2802576720714569,0.0784607082605362
632,582.380345,0.06593407690525055,0.06920669972896576,0.2796400785446167,0.08007285743951797
633,582.892809,0.0626760944724083,0.07175290584564209,0.28580090403556824,0.07831922918558121
634,583.402191,0.06555229425430298,0.06856397539377213,0.2862789034843445,0.08026248961687088
635,583.907816,0.06735797971487045,0.06765814870595932,0.2755267322063446,0.08053528517484665
636,584.409868,0.0637589693069458,0.07038122415542603,0.2762712836265564,0.07839687168598175
637,584.909238,0.06612206250429153,0.0688781663775444,0.278305321931839,0.07839970290660858
638,585.406307,0.06472747772932053,0.06933744251728058,0.2758961319923401,0.0802244022488594
639,585.901459,0.06560226529836655,0.0689421072602272,0.26909926533699036,0.07714404910802841
640,586.395079,0.06545068323612213,0.06944621354341507,0.2693570852279663,0.07963301241397858
641,586.887548,0.06472667306661606,0.06809612363576889,0.2637142539024353,0.07498130947351456
642,587.37925,0.06673566997051239,0.06953121721744537,0.25907590985298157,0.07774380594491959
643,587.870569,0.06858385354280472,0.06784497201442719,0.2644382119178772,0.07871396839618683
644,588.361889,0.0653480514883995,0.0707203671336174,0.26450079679489136,0.07586577534675598
645,588.853591,0.06398174166679382,0.0682680755853653,0.2693481147289276,0.07575496286153793
646,589.34606,0.06478650867938995,0.07068535685539246,0.27009129524230957,0.07770326733589172
647,589.839679,0.06457043439149857,0.06946887820959091,0.27392491698265076,0.0778229758143425
648,590.333705,0.06374441087245941,0.07092639058828354,0.27330294251441956,0.07821495085954666
649,590.827198,0.06503480672836304,0.06960852444171906,0.26775306463241577,0.07775643467903137
650,591.320247,0.06519614160060883,0.070437490940094,0.2703998386859894,0.07911261171102524
651,591.812941,0.06372780352830887,0.07304368168115616,0.27176088094711304,0.07637666910886765
652,592.305368,0.06418503075838089,0.07034074515104294,0.26637592911720276,0.08166711777448654
653,592.797618,0.0664210394024849,0.06844554841518402,0.2711380124092102,0.07778510451316833
654,593.289778,0.06412702053785324,0.06794898957014084,0.2694786787033081,0.078135646879673
655,593.781939,0.0635070726275444,0.06753609329462051,0.27608850598335266,0.07606253027915955
656,594.274189,0.06511597335338593,0.06742190569639206,0.27139055728912354,0.07774414122104645
657,594.766616,0.06326325982809067,0.06686655431985855,0.2766245901584625,0.08147571235895157
658,595.259309,0.06332139670848846,0.0667039081454277,0.2744535207748413,0.08031635731458664
659,595.752358,0.0646681860089302,0.06780555099248886,0.27905333042144775,0.07665717601776123
660,596.245851,0.06477337330579758,0.07206660509109497,0.27942559123039246,0.07781828194856644
661,596.739877,0.06520166248083115,0.07022572308778763,0.2736450135707855,0.07760531455278397
662,597.234525,0.06627759337425232,0.07184318453073502,0.2698342800140381,0.07875015586614609
663,597.729883,0.06685762107372284,0.07212121784687042,0.2762724459171295,0.07759520411491394
664,598.226041,0.06480364501476288,0.06829969584941864,0.2715626657009125,0.07950472086668015
665,598.723086,0.06398595124483109,0.06954777985811234,0.2770685851573944,0.07811595499515533
666,599.221109,0.06591473519802094,0.06750401854515076,0.2772282063961029,0.08267771452665329
667,599.720198,0.06465578079223633,0.0654936358332634,0.27831852436065674,0.07692307978868484
668,600.220441,0.06247223541140556,0.066803939640522,0.27359727025032043,0.0788000077009201
669,600.722397,0.06279806792736053,0.06762969493865967,0.2751776874065399,0.07917888462543488
670,601.226395,0.06445305794477463,0.06926407665014267,0.27602022886276245,0.07949484884738922
671,601.732181,0.06547485291957855,0.06973378360271454,0.28261491656303406,0.07835176587104797
672,602.239498,0.06494486331939697,0.06768463551998138,0.2823888659477234,0.07747166603803635
673,602.748093,0.0644431859254837,0.06660715490579605,0.27601462602615356,0.07724229246377945
674,603.25771,0.06431528180837631,0.06678050011396408,0.27526262402534485,0.07686769962310791
675,603.768093,0.06345715373754501,0.06684552878141403,0.27948135137557983,0.07757514715194702
676,604.278989,0.063967764377594,0.06688536703586578,0.274463951587677,0.08006615936756134
677,604.790143,0.06310735642910004,0.06816169619560242,0.2674131393432617,0.08460252732038498
678,605.301298,0.06404642015695572,0.06853018701076508,0.2726753056049347,0.07592742890119553
679,605.8122,0.06315846741199493,0.06988110393285751,0.2644120454788208,0.08023160696029663
680,606.322595,0.06369347125291824,0.06824000179767609,0.2693829834461212,0.0799480751156807
681,606.832227,0.06505218893289566,0.06670711189508438,0.25993266701698303,0.08117768168449402
682,607.340841,0.06493763625621796,0.06807529926300049,0.26845183968544006,0.08019713312387466
683,607.848182,0.06514453887939453,0.06729433685541153,0.2629775404930115,0.07621262222528458
684,608.353996,0.06437648832798004,0.06613489240407944,0.2608928084373474,0.07898763567209244
685,608.858026,0.06582880020141602,0.06750506907701492,0.26816144585609436,0.07711738348007202
686,609.360019,0.06316132843494415,0.06552518904209137,0.2573731243610382,0.0764065757393837
687,609.859719,0.06416067481040955,0.067448690533638,0.25837093591690063,0.07752255350351334
688,610.357528,0.06395931541919708,0.06763876229524612,0.25919005274772644,0.07816602289676666
689,610.854059,0.06396987289190292,0.06814499944448471,0.26041707396507263,0.07974909991025925
690,611.349373,0.06413443386554718,0.0682089775800705,0.261059045791626,0.08095741271972656
691,611.843531,0.06630115211009979,0.06848859041929245,0.25213006138801575,0.07714512199163437
692,612.336595,0.06538937240839005,0.06879276782274246,0.2509109675884247,0.07886934280395508
693,612.828628,0.06412072479724884,0.06890876591205597,0.2457824945449829,0.07705234736204147
694,613.319689,0.0654744803905487,0.06777976453304291,0.2480938583612442,0.07929764688014984
695,613.809841,0.06351355463266373,0.06879740953445435,0.2480233907699585,0.07718830555677414
696,614.299145,0.06279174238443375,0.0692351832985878,0.24527710676193237,0.07544732838869095
697,614.787663,0.0624295137822628,0.06795225292444229,0.23887157440185547,0.0762019082903862
698,615.275457,0.06614533066749573,0.06746283918619156,0.2450236678123474,0.07774098962545395
699,615.762587,0.06594981998205185,0.06603460013866425,0.24276290833950043,0.07767071574926376
700,616.249116,0.06353860348463058,0.067878358066082,0.24865280091762543,0.07714718580245972
701,616.735104,0.06487159430980682,0.06944531202316284,0.2532497048377991,0.07668078690767288
702,617.220614,0.06404312700033188,0.07117010653018951,0.23715470731258392,0.0801628828048706
703,617.705707,0.06378298997879028,0.0655282512307167,0.23687805235385895,0.080259308218956
704,618.190445,0.06540478020906448,0.06762969493865967,0.23558160662651062,0.07784532010555267
705,618.674889,0.06513819098472595,0.06782465428113937,0.2405097335577011,0.07575122267007828
706,619.1591,0.06404133886098862,0.06670711189508438,0.24068567156791687,0.0739540234208107
707,619.64314,0.06286656856536865,0.0664711594581604,0.23588263988494873,0.07642912119626999
708,620.127071,0.06444728374481201,0.06863271445035934,0.2411436289548874,0.07629431784152985
709,620.610955,0.06389160454273224,0.07021468877792358,0.23829753696918488,0.07522766292095184
710,621.094852,0.06269020587205887,0.06966657936573029,0.23466868698596954,0.07737855613231659
711,621.578824,0.06656575947999954,0.06954929977655411,0.23543523252010345,0.07535308599472046
712,622.062933,0.06670067459344864,0.06865894794464111,0.23224897682666779,0.07436041533946991
713,622.54724,0.06577293574810028,0.06838176399469376,0.22823897004127502,0.07649485021829605
714,623.031807,0.06580991297960281,0.06843744218349457,0.22542837262153625,0.07497165352106094
715,623.516696,0.06573259830474854,0.06796510517597198,0.22128348052501678,0.07253307849168777
716,624.001967,0.06627186387777328,0.07006704062223434,0.22360551357269287,0.07691702991724014
717,624.487683,0.06636767089366913,0.06886065006256104,0.22184395790100098,0.07593029737472534
718,624.973905,0.06482893228530884,0.06519287079572678,0.21900121867656708,0.07610668241977692
719,625.460694,0.06456056237220764,0.06907445192337036,0.2257017195224762,0.07524240016937256
720,625.948112,0.06497368216514587,0.06829868257045746,0.22866524755954742,0.07611474394798279
721,626.436221,0.06685665994882584,0.06795088946819305,0.2191120833158493,0.0750223845243454
722,626.925082,0.06480837613344193,0.06909770518541336,0.220861554145813,0.0768788531422615
723,627.414757,0.06476955860853195,0.06853092461824417,0.21858499944210052,0.07790061086416245
724,627.905307,0.06435320526361465,0.06888478249311447,0.21781490743160248,0.07535484433174133
725,628.396794,0.06456827372312546,0.06838896870613098,0.22397470474243164,0.07452325522899628
726,628.889587,0.06539905071258545,0.06714966893196106,0.2262571007013321,0.07605811208486557
727,629.383945,0.06501809507608414,0.06916910409927368,0.22528895735740662,0.07493796944618225
728,629.87976,0.06349887698888779,0.06538578867912292,0.22297216951847076,0.07464184612035751
729,630.376498,0.06318143755197525,0.06541578471660614,0.2288804054260254,0.07505746185779572
730,630.873683,0.06394854187965393,0.06595265865325928,0.22099879384040833,0.07536341995000839
731,631.371296,0.06389874219894409,0.0672464370727539,0.2237897664308548,0.07689006626605988
732,631.869316,0.06180080398917198,0.06742646545171738,0.21516183018684387,0.076808400452137
733,632.367723,0.0630025565624237,0.06781988590955734,0.21678997576236725,0.07625415176153183
734,632.866498,0.06742317229509354,0.06784384697675705,0.22091682255268097,0.07992560416460037
735,633.365619,0.06584050506353378,0.06699752062559128,0.2208978682756424,0.07492536306381226
736,633.865067,0.06486523896455765,0.06807788461446762,0.21961909532546997,0.07553684711456299
737,634.364822,0.06563922017812729,0.06786026060581207,0.23217670619487762,0.07544054836034775
738,634.864864,0.0657704696059227,0.06755023449659348,0.22550353407859802,0.07799910753965378
739,635.365172,0.06425973027944565,0.06785860657691956,0.2236689329147339,0.07511330395936966
740,635.865727,0.064112089574337,0.06649623066186905,0.2209414690732956,0.07664676010608673
741,636.366508,0.06451612710952759,0.06732217222452164,0.22370517253875732,0.07722385227680206
742,636.867495,0.06688274443149567,0.06891001760959625,0.22355438768863678,0.07631678879261017
743,637.368669,0.0640382319688797,0.06753013283014297,0.22680528461933136,0.0724911317229271
744,637.870009,0.06235162541270256,0.06699955463409424,0.22538675367832184,0.07272728532552719
745,638.371495,0.06784122437238693,0.06820675730705261,0.22694797813892365,0.07457670569419861
746,638.873107,0.06620282679796219,0.06975127756595612,0.2299214005470276,0.07604153454303741
747,639.374825,0.06459539383649826,0.06911719590425491,0.22995339334011078,0.07693172991275787
748,639.876629,0.06436427682638168,0.06934941560029984,0.22292305529117584,0.07646117359399796
749,640.378499,0.06474541872739792,0.06874418258666992,0.22493182122707367,0.0777222067117691
750,640.880414,0.06447992473840714,0.06881946325302124,0.21873188018798828,0.07709205150604248
751,641.382355,0.0648571252822876,0.06737349182367325,0.21882419288158417,0.07453568279743195
752,641.884302,0.06503582000732422,0.06712283939123154,0.21723631024360657,0.0731741413474083
753,642.386233,0.06537146121263504,0.06827285885810852,0.21552567183971405,0.07685728371143341
754,642.88813,0.06484963744878769,0.06730777025222778,0.21575354039669037,0.07760288566350937
755,643.389973,0.06451611965894699,0.06965507566928864,0.2171425223350525,0.0765497013926506
756,643.89174,0.06578115373849869,0.06601361185312271,0.2194722443819046,0.07675717025995255
757,644.393413,0.06518953293561935,0.067475825548172,0.21772338449954987,0.0788530483841896
758,644.89497,0.06344974786043167,0.06951354444026947,0.21334129571914673,0.07665082067251205
759,645.396393,0.06437844038009644,0.06721463054418564,0.21441514790058136,0.07418167591094971
760,645.89766,0.06413598358631134,0.06742484122514725,0.21175359189510345,0.07283898442983627
761,646.398752,0.06286323815584183,0.06738395243883133,0.21122626960277557,0.0751446932554245
762,646.899648,0.06353861093521118,0.06787139177322388,0.20962350070476532,0.07333093136548996
763,647.400329,0.06476050615310669,0.06872489303350449,0.20332838594913483,0.07325760275125504
764,647.900775,0.06530356407165527,0.06667695939540863,0.2055797129869461,0.07601228356361389
765,648.400965,0.06494486331939697,0.0664440169930458,0.20769698917865753,0.07391434907913208
766,648.900879,0.064457468688488,0.06710495054721832,0.20732194185256958,0.07593125849962234
767,649.400497,0.0664621889591217,0.0702035054564476,0.21560119092464447,0.07580452412366867
768,649.8998,0.06508061289787292,0.0678163692355156,0.20827241241931915,0.07382475584745407
769,650.398917,0.06535060703754425,0.06787055730819702,0.2056104987859726,0.07792527228593826
770,650.897992,0.06468863785266876,0.06809017807245255,0.20711737871170044,0.07533121854066849
771,651.397025,0.06723510473966599,0.06664889305830002,0.20815324783325195,0.07667826116085052
772,651.896017,0.0663057416677475,0.07034837454557419,0.21585585176944733,0.0752057433128357
773,652.394967,0.0630258172750473,0.06762969493865967,0.2080478072166443,0.07678147405385971
774,652.893875,0.06435587257146835,0.0684034675359726,0.20944741368293762,0.07586485892534256
775,653.392741,0.06724131852388382,0.06956285983324051,0.2158309519290924,0.07615665346384048
776,653.891565,0.06755531579256058,0.07113949209451675,0.21016615629196167,0.07571104168891907
777,654.390348,0.06579114496707916,0.0731380507349968,0.20661817491054535,0.07653242349624634
778,654.889088,0.06344974786043167,0.06620913743972778,0.20255136489868164,0.07386118918657303
779,655.387786,0.06458058208227158,0.06628135591745377,0.19868113100528717,0.07045231759548187
780,655.886442,0.062991201877594,0.06935226917266846,0.2025185525417328,0.0697895810008049
781,656.385056,0.06400927156209946,0.07043959945440292,0.20598387718200684,0.07390543818473816
782,656.883628,0.06338655203580856,0.06896927207708359,0.20278985798358917,0.07365633547306061
783,657.382157,0.06392507255077362,0.06801218539476395,0.2060970962047577,0.07362529635429382
784,657.880644,0.06515711545944214,0.06973321735858917,0.20206154882907867,0.0760708749294281
785,658.379089,0.0646011233329773,0.0700906291604042,0.19970311224460602,0.07800254225730896
786,658.877492,0.0656822919845581,0.06894589215517044,0.2101418524980545,0.07797195017337799
787,659.375852,0.0660921260714531,0.06946536153554916,0.21084444224834442,0.07821476459503174
788,659.87417,0.0652378499507904,0.06761918216943741,0.20653215050697327,0.0752326175570488
789,660.372445,0.06411901116371155,0.06725317984819412,0.20274458825588226,0.07348484545946121
790,660.870678,0.06573260575532913,0.06872876733541489,0.20627467334270477,0.07444681227207184
791,661.368868,0.06369095295667648,0.06649288535118103,0.20307914912700653,0.07252345234155655
792,661.867016,0.06565656512975693,0.06698983907699585,0.20567187666893005,0.07202077656984329
793,662.365121,0.06243199110031128,0.06838073581457138,0.20811989903450012,0.07313423603773117
794,662.863183,0.06523863971233368,0.06865005195140839,0.21079879999160767,0.07685397565364838
795,663.361203,0.06331193447113037,0.06818535923957825,0.20937688648700714,0.07309714704751968
796,663.85918,0.06248048320412636,0.06793365627527237,0.2086062878370285,0.07396546751260757
797,664.357114,0.064945288002491,0.06552006304264069,0.21285583078861237,0.07707979530096054
798,664.855005,0.06494463235139847,0.0674486756324768,0.21171411871910095,0.07529477030038834
799,665.352854,0.0640895664691925,0.06673068553209305,0.20007987320423126,0.07480041682720184
800,665.850659,0.06597438454627991,0.06792943179607391,0.19882561266422272,0.07292664796113968
801,666.348422,0.06695487350225449,0.066744863986969,0.19937919080257416,0.07361790537834167
802,666.846142,0.066471166908741,0.06608016043901443,0.19957181811332703,0.07687271386384964
803,667.343818,0.06501123309135437,0.06681706011295319,0.19560563564300537,0.07708664983510971
804,667.841452,0.06655096262693405,0.06736548990011215,0.1996527761220932,0.07586527615785599
805,668.339042,0.0674486830830574,0.06603360921144485,0.1984555721282959,0.0729583278298378
806,668.83659,0.0650937557220459,0.06566976755857468,0.20446565747261047,0.0772397443652153
807,669.334094,0.06387629359960556,0.06958307325839996,0.1992746889591217,0.0760037899017334
808,669.831555,0.07035648077726364,0.06830526143312454,0.20202898979187012,0.07446903735399246
809,670.328973,0.06503930687904358,0.06859063357114792,0.19644494354724884,0.07665511220693588
810,670.826347,0.06374944746494293,0.06710181385278702,0.1994977742433548,0.07196811586618423
811,671.323678,0.06748628616333008,0.06726069748401642,0.1959175020456314,0.07361346483230591
812,671.820966,0.06427674740552902,0.06925889849662781,0.1983921080827713,0.07365378737449646
813,672.31821,0.0651502013206482,0.06852646172046661,0.20045538246631622,0.0761888325214386
814,672.815411,0.06355099380016327,0.06812308728694916,0.19765695929527283,0.07496456801891327
815,673.312568,0.06517768651247025,0.06643076986074448,0.18993280827999115,0.07864568382501602
816,673.809682,0.06519920378923416,0.06886810064315796,0.18983812630176544,0.07507331669330597
817,674.306752,0.0646163821220398,0.06908545643091202,0.19587376713752747,0.07164548337459564
818,674.803779,0.06533213704824448,0.06972074508666992,0.1963895857334137,0.07297970354557037
819,675.300761,0.06582272052764893,0.06714998930692673,0.19720403850078583,0.07206743955612183
820,675.797701,0.06522855162620544,0.06746583431959152,0.1917494833469391,0.07124767452478409
821,676.294596,0.06516041606664658,0.06836585700511932,0.19483545422554016,0.07470288127660751
822,676.791448,0.06353861093521118,0.06612205505371094,0.18875518441200256,0.07540363818407059
823,677.288256,0.06654410809278488,0.06941236555576324,0.194162055850029,0.0753774344921112
824,677.78502,0.065273717045784,0.07022271305322647,0.19078172743320465,0.073489248752594
825,678.28174,0.06540863960981369,0.0693332627415657,0.1890295296907425,0.07636231184005737
826,678.778416,0.06289274245500565,0.06836869567632675,0.1946178525686264,0.07610377669334412
827,679.275048,0.06406384706497192,0.06494776159524918,0.19405926764011383,0.07390670478343964
828,679.771637,0.06549365073442459,0.06538257002830505,0.18837721645832062,0.0772797167301178
829,680.268181,0.06336755305528641,0.06884858757257462,0.1857461929321289,0.0757000744342804
830,680.764681,0.06343387812376022,0.06692550331354141,0.18509173393249512,0.07283622771501541
831,681.261137,0.06467713415622711,0.06710522621870041,0.18061132729053497,0.07371089607477188
832,681.757549,0.06394591182470322,0.06789984554052353,0.1885259598493576,0.07568595558404922
833,682.253916,0.06466171890497208,0.06815049052238464,0.18516120314598083,0.07602524012327194
834,682.750239,0.06493506580591202,0.06662756204605103,0.18409989774227142,0.07428564876317978
835,683.246518,0.0640002191066742,0.06561896950006485,0.18290482461452484,0.07362911105155945
836,683.742753,0.06477003544569016,0.06618235260248184,0.18274667859077454,0.0728968009352684
837,684.238943,0.06634637713432312,0.06805208325386047,0.17834365367889404,0.07519843429327011
838,684.735089,0.065493643283844,0.06803973764181137,0.17618808150291443,0.07548807561397552
839,685.231191,0.06478272378444672,0.0686906948685646,0.17428059875965118,0.07717285305261612
840,685.727247,0.06404218077659607,0.06741813570261002,0.16869214177131653,0.07450737804174423
841,686.22326,0.06414373964071274,0.06652649492025375,0.15979830920696259,0.074302539229393
842,686.719228,0.06375584006309509,0.06711214780807495,0.1542641669511795,0.07074327766895294
843,687.215151,0.06423234194517136,0.06635728478431702,0.1512237787246704,0.07059258222579956
844,687.711029,0.06584275513887405,0.06819024682044983,0.149618461728096,0.07157456129789352
845,688.206863,0.06541987508535385,0.06510719656944275,0.14857247471809387,0.0721220076084137
846,688.702652,0.0648670345544815,0.06463693827390671,0.1445157527923584,0.07040587067604065
847,689.198397,0.06620457023382187,0.06660492718219757,0.15381117165088654,0.07289642095565796
848,689.694039,0.06590357422828674,0.06541846692562103,0.15429005026817322,0.07197068631649017
849,690.189527,0.06425193697214127,0.0665363222360611,0.15117335319519043,0.07093724608421326
850,690.684867,0.0649699792265892,0.06750454008579254,0.1625775545835495,0.07140250504016876
851,691.180066,0.06409002840518951,0.06737984716892242,0.16358648240566254,0.07247110456228256
852,691.67513,0.0662660077214241,0.06363886594772339,0.16326162219047546,0.06971850246191025
853,692.170067,0.0663255825638771,0.0667271837592125,0.16116000711917877,0.07172119617462158
854,692.664883,0.06691140681505203,0.06688638776540756,0.15304209291934967,0.07235543429851532
855,693.159585,0.06285072863101959,0.06672992557287216,0.16442298889160156,0.07401201874017715
856,693.65418,0.06402132660150528,0.06859686970710754,0.15759332478046417,0.07246138900518417
857,694.148674,0.06542480736970901,0.06666667014360428,0.1596633344888687,0.07062975317239761
858,694.643075,0.06709612905979156,0.06676576286554337,0.1576394885778427,0.07223000377416611
859,695.137388,0.0669599249958992,0.06572824716567993,0.16246601939201355,0.07171671837568283
860,695.631621,0.06705766916275024,0.06842619925737381,0.15418852865695953,0.07032978534698486
861,696.125781,0.06417775899171829,0.07162945717573166,0.16046607494354248,0.06940371543169022
862,696.619875,0.06365710496902466,0.0664975717663765,0.158102348446846,0.07265911996364594
863,697.113908,0.06410068273544312,0.0661899670958519,0.1594768464565277,0.07121145725250244
864,697.607888,0.06339897215366364,0.06737349182367325,0.1599545031785965,0.07229375839233398
865,698.101822,0.06314343959093094,0.06844919919967651,0.16029904782772064,0.07514780014753342
866,698.595716,0.06391700357198715,0.06677838414907455,0.15683570504188538,0.06983816623687744
867,699.089578,0.06512707471847534,0.06629866361618042,0.15475831925868988,0.07118186354637146
868,699.583413,0.06544817239046097,0.0672786682844162,0.15695370733737946,0.07293364405632019
869,700.077229,0.06604200601577759,0.0671178326010704,0.15851473808288574,0.06928152590990067
870,700.571033,0.0636415109038353,0.06733442842960358,0.1575612723827362,0.07106839865446091
871,701.064831,0.06368236243724823,0.06703250855207443,0.15526121854782104,0.07330747693777084
872,701.558629,0.06637895107269287,0.06801947951316833,0.15303482115268707,0.0741487443447113
873,702.052436,0.06461554020643234,0.06810898333787918,0.14575468003749847,0.07253647595643997
874,702.546257,0.06395082175731659,0.06708775460720062,0.1499144732952118,0.07010194659233093
875,703.0401,0.06552588194608688,0.06605646014213562,0.15389539301395416,0.07094602286815643
876,703.53397,0.06644012778997421,0.06616247445344925,0.15278102457523346,0.07216869294643402
877,704.027875,0.06331518292427063,0.06540863960981369,0.15155836939811707,0.07093177735805511
878,704.521822,0.06285662949085236,0.06362748146057129,0.15049070119857788,0.07216013222932816
879,705.015818,0.06422287225723267,0.06278403848409653,0.14644889533519745,0.07064782828092575
880,705.509868,0.06579700857400894,0.06554577499628067,0.1508108228445053,0.06934535503387451
881,706.00398,0.063839390873909,0.066471166908741,0.15428785979747772,0.07066052407026291
882,706.498161,0.0657610073685646,0.0672786682844162,0.15533508360385895,0.06879697740077972
883,706.992418,0.06483383476734161,0.06755728274583817,0.15031903982162476,0.07066190987825394
884,707.486757,0.06678537279367447,0.0649392306804657,0.15286310017108917,0.0709870308637619
885,707.981184,0.06422863155603409,0.06437308341264725,0.14712391793727875,0.0704878717660904
886,708.475708,0.06464646756649017,0.06537515670061111,0.14150911569595337,0.07063466310501099
887,708.970333,0.06459992378950119,0.06668463349342346,0.1489194631576538,0.07407502830028534
888,709.465069,0.06462275981903076,0.06728111952543259,0.1455538272857666,0.07414953410625458
889,709.95992,0.062258530408144,0.06516781449317932,0.14552466571331024,0.0716291218996048
890,710.454833,0.06457199901342392,0.06594482064247131,0.14850883185863495,0.0700058713555336
891,710.949749,0.0633431077003479,0.06697245687246323,0.15031948685646057,0.07008881866931915
892,711.444668,0.06549365073442459,0.06572001427412033,0.1487749069929123,0.0707956999540329
893,711.93959,0.06473071128129959,0.06621336936950684,0.1464005559682846,0.07144945114850998
894,712.434516,0.06682661920785904,0.06930259615182877,0.13927361369132996,0.0721733570098877
895,712.929444,0.06213098391890526,0.0677134245634079,0.1400383859872818,0.07198480516672134
896,713.424376,0.06437844038009644,0.06785271316766739,0.14276108145713806,0.06937496364116669
897,713.919311,0.06541543453931808,0.06673377752304077,0.13791798055171967,0.06892582029104233
898,714.414249,0.06365711241960526,0.06506709009408951,0.13497765362262726,0.06982582807540894
899,714.90919,0.06242779269814491,0.0672612190246582,0.1360277384519577,0.06966730952262878
900,715.404134,0.06340284645557404,0.06696506589651108,0.13275879621505737,0.0689421072602272
901,715.899082,0.06423003226518631,0.06508530676364899,0.13754628598690033,0.06753247231245041
902,716.394032,0.0633431151509285,0.0655163824558258,0.13197150826454163,0.06885811686515808
903,716.888987,0.06529814004898071,0.0659824013710022,0.12576356530189514,0.06854712963104248
904,717.383944,0.06551872193813324,0.06823652982711792,0.12393476814031601,0.06990592926740646
905,717.878905,0.06498084962368011,0.06598765403032303,0.11753027141094208,0.06845451891422272
906,718.373869,0.06462012231349945,0.06619787961244583,0.11376508325338364,0.06708959490060806
907,718.868836,0.06379927694797516,0.06722310930490494,0.1095276027917862,0.06703131645917892
908,719.363807,0.0646757259964943,0.0650114119052887,0.10901439934968948,0.06783176213502884
909,719.858781,0.06546791642904282,0.06431591510772705,0.10409571975469589,0.06734546273946762
910,720.353758,0.06394591927528381,0.06520400196313858,0.10776422917842865,0.06748238950967789
911,720.848739,0.0655122697353363,0.06574707478284836,0.10478982329368591,0.06787106394767761
912,721.343723,0.06431389600038528,0.06644703447818756,0.09935419261455536,0.06984072178602219
913,721.838711,0.0635862946510315,0.06636375188827515,0.10095084458589554,0.06692732870578766
914,722.333702,0.06235821545124054,0.06514110416173935,0.1044953316450119,0.06970448791980743
915,722.828697,0.0647333562374115,0.06485127657651901,0.10702092945575714,0.06997872143983841
916,723.323695,0.06518726050853729,0.06558333337306976,0.10470779240131378,0.06693306565284729
917,723.818696,0.06563049554824829,0.06751123815774918,0.10420749336481094,0.06740957498550415
918,724.313702,0.067849300801754,0.06947067379951477,0.10485467314720154,0.07149205356836319
919,724.80871,0.06376154720783234,0.0670916810631752,0.09879110008478165,0.0683860257267952
920,725.303722,0.06498764455318451,0.06411255896091461,0.09922655671834946,0.06799329817295074
921,725.798738,0.06558528542518616,0.06670180708169937,0.09857569634914398,0.07062798738479614
922,726.293758,0.06490714848041534,0.0670737475156784,0.0977771058678627,0.06680884957313538
923,726.78878,0.06432748585939407,0.06493185460567474,0.09609176963567734,0.06658788025379181
924,727.283807,0.06349515914916992,0.06404547393321991,0.09303023666143417,0.06812331080436707
925,727.778837,0.06286831200122833,0.06430666148662567,0.09221244603395462,0.06613880395889282
926,728.273871,0.06324897706508636,0.0642094612121582,0.09188660979270935,0.06471163034439087
927,728.768909,0.0656636506319046,0.06520038843154907,0.09507567435503006,0.06569653004407883
928,729.26395,0.06551339477300644,0.06626318395137787,0.09386879950761795,0.06545068323612213
929,729.758995,0.06556029617786407,0.06726539880037308,0.09333659708499908,0.06484197080135345
930,730.254044,0.06368028372526169,0.06541439145803452,0.0894850492477417,0.06581947952508926
931,730.749096,0.06401484459638596,0.06498841196298599,0.08783017098903656,0.06774349510669708
932,731.244152,0.06443328410387039,0.06392111629247665,0.0875696912407875,0.068069688975811
933,731.739212,0.06558824330568314,0.06547761708498001,0.09213637560606003,0.06561844050884247
934,732.234276,0.06467378884553909,0.06712283194065094,0.08652622997760773,0.06872851401567459
935,732.729344,0.06528281420469284,0.06800471246242523,0.0929880365729332,0.06632810831069946
936,733.224415,0.06522122770547867,0.06507894396781921,0.0914512574672699,0.06418313831090927
937,733.71949,0.06431561708450317,0.0654301717877388,0.09188660979270935,0.06586021184921265
938,734.214569,0.06588465720415115,0.06584910303354263,0.09116360545158386,0.06717497855424881
939,734.709652,0.06870339810848236,0.06439560651779175,0.09236999601125717,0.06827744841575623
940,735.204739,0.06558824330568314,0.0644572451710701,0.08980698883533478,0.06652867048978806
