# Mode: Measurement
# Date: 2026-03-13 12:28:15
# Light source: off
# Gain: 10.0
# Exposure: 10000
Pixel,Wavelength,Intensity
709,620.610955,0.968765
710,621.094852,0.966241
711,621.578824,0.957206
712,622.062933,0.964779
713,622.54724,0.963375
714,623.031807,0.963227
715,623.516696,0.964493
716,624.001967,0.965289
717,624.487683,0.967585
718,624.973905,0.960261
719,625.460694,0.957636
720,625.948112,0.963961
721,626.436221,0.974024
722,626.925082,0.974841
723,627.414757,0.973416
724,627.905307,0.974481
725,628.396794,0.969644
726,628.889587,0.973773
727,629.383945,0.97713
728,629.87976,0.983614
729,630.376498,0.986111
730,630.873683,0.982833
731,631.371296,0.981261
732,631.869316,0.984571
733,632.367723,0.986682
734,632.866498,0.993551
735,633.365619,0.988749
736,633.865067,0.991867
737,634.364822,0.991378
738,634.864864,0.991441
739,635.365172,0.994829
740,635.865727,0.994439
741,636.366508,0.993267
742,636.867495,0.994043
743,637.368669,0.99691
744,637.870009,0.997374
745,638.371495,0.997636
746,638.873107,0.996273
747,639.374825,0.995845
748,639.876629,0.998097
749,640.378499,0.998725
750,640.880414,0.997836
751,641.382355,0.997217
752,641.884302,0.998355
753,642.386233,0.999209
754,642.88813,0.998364
755,643.389973,0.998941
756,643.89174,0.99945
757,644.393413,0.999565
758,644.89497,0.999449
759,645.396393,0.999766
760,645.89766,0.999721
761,646.398752,0.999557
762,646.899648,0.999185
763,647.400329,0.997537
764,647.900775,0.998728
765,648.400965,0.997563
766,648.900879,0.998323
767,649.400497,0.999792
768,649.8998,0.999717
769,650.398917,0.998911
770,650.897992,0.998986
771,651.397025,0.999696
772,651.896017,0.999865
773,652.394967,0.9996
774,652.893875,0.998959
775,653.392741,0.998338
776,653.891565,0.99906
777,654.390348,0.997825
778,654.889088,0.99742
779,655.387786,0.997988
780,655.886442,0.997921
781,656.385056,0.998801
782,656.883628,0.998299
783,657.382157,0.997671
784,657.880644,0.994937
785,658.379089,0.993662
786,658.877492,0.996737
787,659.375852,0.994351
788,659.87417,0.990106
789,660.372445,0.990606
790,660.870678,0.996185
791,661.368868,0.990971
792,661.867016,0.993845
793,662.365121,0.986215
794,662.863183,0.983155
795,663.361203,0.984409
796,663.85918,0.985532
797,664.357114,0.985116
798,664.855005,0.984532
799,665.352854,0.976588
800,665.850659,0.97953
801,666.348422,0.970903
802,666.846142,0.968445
803,667.343818,0.968146
804,667.841452,0.969163
805,668.339042,0.965583
806,668.83659,0.957614
807,669.334094,0.953196
808,669.831555,0.958939
809,670.328973,0.951305
810,670.826347,0.951548
811,671.323678,0.943542
812,671.820966,0.946337
813,672.31821,0.943173
814,672.815411,0.937022
815,673.312568,0.930534
816,673.809682,0.930145
817,674.306752,0.923134
818,674.803779,0.918799
819,675.300761,0.920894
820,675.797701,0.920133
821,676.294596,0.915475
822,676.791448,0.91811
823,677.288256,0.921321
824,677.78502,0.915421
825,678.28174,0.912447
826,678.778416,0.911539
827,679.275048,0.900436
828,679.771637,0.903487
829,680.268181,0.896964
830,680.764681,0.89566
831,681.261137,0.888028
832,681.757549,0.889489
833,682.253916,0.888516
834,682.750239,0.891236
835,683.246518,0.889654
836,683.742753,0.884551
837,684.238943,0.871594
838,684.735089,0.879262
839,685.231191,0.866039
840,685.727247,0.864056
841,686.22326,0.861841
842,686.719228,0.862584
843,687.215151,0.846102
844,687.711029,0.857768
845,688.206863,0.846919
846,688.702652,0.850382
847,689.198397,0.844244
848,689.694039,0.841836
849,690.189527,0.833697
850,690.684867,0.837548
851,691.180066,0.835567
852,691.67513,0.836244
853,692.170067,0.826181
854,692.664883,0.830651
855,693.159585,0.819186
856,693.65418,0.809228
857,694.148674,0.816963
858,694.643075,0.812399
859,695.137388,0.802654
860,695.631621,0.805048
861,696.125781,0.798974
862,696.619875,0.799705
863,697.113908,0.811627
864,697.607888,0.798238
865,698.101822,0.789973
866,698.595716,0.783657
867,699.089578,0.774666
868,699.583413,0.776456
869,700.077229,0.769526
870,700.571033,0.771426
871,701.064831,0.768621
872,701.558629,0.779373
873,702.052436,0.77648
874,702.546257,0.769899
875,703.0401,0.773556
876,703.53397,0.752158
877,704.027875,0.770226
878,704.521822,0.760303
879,705.015818,0.768676
880,705.509868,0.772484
881,706.00398,0.770044
882,706.498161,0.76757
883,706.992418,0.752512
884,707.486757,0.745904
885,707.981184,0.751596
886,708.475708,0.738637
887,708.970333,0.730386
888,709.465069,0.719645
889,709.95992,0.720539
890,710.454833,0.716657
891,710.949749,0.711858
892,711.444668,0.706052
893,711.93959,0.69614
894,712.434516,0.694941
895,712.929444,0.679393
896,713.424376,0.665819
897,713.919311,0.654819
898,714.414249,0.656141
899,714.90919,0.645524
900,715.404134,0.631526
901,715.899082,0.626701
902,716.394032,0.616274
903,716.888987,0.610413
904,717.383944,0.605916
905,717.878905,0.594526
906,718.373869,0.580689
907,718.868836,0.561827
908,719.363807,0.550296
909,719.858781,0.547034
910,720.353758,0.537088
911,720.848739,0.524697
912,721.343723,0.506695
913,721.838711,0.49866
914,722.333702,0.488349
915,722.828697,0.481845
916,723.323695,0.464938
917,723.818696,0.457236
918,724.313702,0.44896
919,724.80871,0.439002
920,725.303722,0.427405
921,725.798738,0.420042
922,726.293758,0.41111
923,726.78878,0.407518
924,727.283807,0.389472
925,727.778837,0.383085
926,728.273871,0.373072
927,728.768909,0.374748
928,729.26395,0.362009
929,729.758995,0.355005
930,730.254044,0.358652
931,730.749096,0.352107
932,731.244152,0.342974
933,731.739212,0.334557
934,732.234276,0.327436
935,732.729344,0.328686
936,733.224415,0.327273
937,733.71949,0.326638
938,734.214569,0.325157
939,734.709652,0.323331
940,735.204739,0.320645
941,735.69983,0.319692
942,736.194925,0.316813
943,736.690023,0.313709
944,737.185126,0.315212
945,737.680232,0.309597
946,738.175343,0.309512
947,738.670458,0.313462
948,739.165576,0.310635
949,739.660699,0.307236
950,740.155826,0.303339
951,740.650956,0.307686
952,741.146091,0.306389
953,741.64123,0.30419
