# Mode: Color Science
# Date: 2026-03-13 13:07:15
# Measurement type: ILLUMINATION
# Light source: off
# Gain: 10.0
# Exposure: 10000
# XYZ: X=145.65 Y=245.84 Z=52.00
# LAB: L*=140.56 a*=-108.05 b*=109.10
# xy: x=0.3284 y=0.5543
Pixel,Wavelength,Measured,Dark
557,545.10354,0.49299365282058716,0.08102662116289139
558,545.597862,0.47275447845458984,0.08303464949131012
559,546.092184,0.4681386947631836,0.08513061702251434
560,546.586506,0.46571436524391174,0.08174117654561996
561,547.080828,0.47078531980514526,0.08132500946521759
562,547.57515,0.4555850028991699,0.08144988119602203
563,548.069472,0.46166834235191345,0.08201369643211365
564,548.563794,0.44900721311569214,0.08048789948225021
565,549.058116,0.4493020474910736,0.0809384286403656
566,549.552438,0.4523739814758301,0.08197660744190216
567,550.04676,0.4455665946006775,0.08157824724912643
568,550.541082,0.43702417612075806,0.08333130180835724
569,551.035404,0.4477882981300354,0.08327937871217728
570,551.529726,0.4438583552837372,0.08019890636205673
571,552.024048,0.4443064033985138,0.0815911516547203
572,552.51837,0.43739503622055054,0.0806363895535469
573,553.012692,0.4224059283733368,0.0822385773062706
574,553.507014,0.4210658073425293,0.08169436454772949
575,554.001336,0.41671302914619446,0.08019953966140747
576,554.495658,0.4086669981479645,0.08234449476003647
577,554.98998,0.4049330949783325,0.08177836239337921
578,555.484302,0.40009957551956177,0.07917888462543488
579,555.978624,0.38367074728012085,0.07910192012786865
580,556.472946,0.379148006439209,0.07878787815570831
581,556.967268,0.37056058645248413,0.08028391003608704
582,557.46159,0.3611881136894226,0.08060988783836365
583,557.955912,0.3605363368988037,0.0820174589753151
584,558.450234,0.3612430989742279,0.08317231386899948
585,558.944556,0.35487067699432373,0.08128665387630463
586,559.438878,0.3468916416168213,0.08473997563123703
587,559.9332,0.3431013822555542,0.08533797413110733
588,560.427522,0.33332809805870056,0.08289781957864761
589,560.921844,0.32957923412323,0.08349773287773132
590,561.416166,0.32987600564956665,0.08032679557800293
591,561.910488,0.3342878222465515,0.08030949532985687
592,562.40481,0.32772111892700195,0.08056958019733429
593,562.899132,0.3151596784591675,0.0798904150724411
594,563.393454,0.30712199211120605,0.0802934318780899
595,563.887776,0.3022295832633972,0.08268257975578308
596,564.382098,0.29899609088897705,0.08290401101112366
597,564.87642,0.29639172554016113,0.0827254131436348
598,565.370741,0.29544708132743835,0.08221692591905594
599,565.865063,0.28550416231155396,0.08033490180969238
600,566.359385,0.28079426288604736,0.08132941275835037
601,566.853707,0.26991137862205505,0.08497610688209534
602,567.348029,0.26876887679100037,0.08114085346460342
603,567.842351,0.2628071904182434,0.07988584041595459
604,568.336673,0.25414013862609863,0.08332405239343643
605,568.830479,0.24932712316513062,0.0862695500254631
606,569.323374,0.2529594302177429,0.08010055124759674
607,569.81554,0.238701730966568,0.08432147651910782
608,570.30716,0.2369869351387024,0.08190564066171646
609,570.798415,0.23915381729602814,0.0811459869146347
610,571.289488,0.22901371121406555,0.08438997715711594
611,571.78056,0.22673086822032928,0.08560030162334442
612,572.271816,0.2235632836818695,0.08404520899057388
613,572.763435,0.22632072865962982,0.08254380524158478
614,573.255601,0.22674216330051422,0.08517290651798248
615,573.748496,0.22625108063220978,0.08345203101634979
616,574.242302,0.21830181777477264,0.08299760520458221
617,574.737201,0.21801549196243286,0.08307436853647232
618,575.233375,0.21622323989868164,0.08301812410354614
619,575.731007,0.20962098240852356,0.0805060863494873
620,576.230278,0.2109842300415039,0.08091852813959122
621,576.731371,0.20627297461032867,0.08261193335056305
622,577.234469,0.2073027342557907,0.08268491923809052
623,577.740683,0.19855579733848572,0.08268851786851883
624,578.250555,0.19373244047164917,0.08560929447412491
625,578.763412,0.18986445665359497,0.08448958396911621
626,579.278579,0.19276222586631775,0.08496782183647156
627,579.795382,0.19808343052864075,0.0806262195110321
628,580.313147,0.1951199620962143,0.07975651323795319
629,580.831199,0.1894049048423767,0.08004532009363174
630,581.348866,0.18982425332069397,0.07838290184736252
631,581.865473,0.180654376745224,0.07967685908079147
632,582.380345,0.18436281383037567,0.08142177760601044
633,582.892809,0.18351781368255615,0.08083737641572952
634,583.402191,0.17661698162555695,0.08165989816188812
635,583.907816,0.17268595099449158,0.08254336565732956
636,584.409868,0.17142918705940247,0.08166710287332535
637,584.909238,0.16624119877815247,0.0830773189663887
638,585.406307,0.170034259557724,0.08028894662857056
639,585.901459,0.17207293212413788,0.08024181425571442
640,586.395079,0.16300901770591736,0.0782342329621315
641,586.887548,0.16171959042549133,0.07782991975545883
642,587.37925,0.16454501450061798,0.08093397319316864
643,587.870569,0.15516948699951172,0.07932429760694504
644,588.361889,0.14799955487251282,0.08071257919073105
645,588.853591,0.14858850836753845,0.08082845062017441
646,589.34606,0.15373405814170837,0.07859238237142563
647,589.839679,0.14589941501617432,0.08057790249586105
648,590.333705,0.15112173557281494,0.08209299296140671
649,590.827198,0.15292924642562866,0.0778576210141182
650,591.320247,0.15229900181293488,0.0824425220489502
651,591.812941,0.1565248668193817,0.0781082734465599
652,592.305368,0.15984100103378296,0.07922036200761795
653,592.797618,0.14446723461151123,0.08016461879014969
654,593.289778,0.14175060391426086,0.08253037929534912
655,593.781939,0.14127963781356812,0.07997789233922958
656,594.274189,0.14527186751365662,0.08181165158748627
657,594.766616,0.1435551643371582,0.08056315034627914
658,595.259309,0.1445351541042328,0.08262894302606583
659,595.752358,0.1471845805644989,0.07964810729026794
660,596.245851,0.14269572496414185,0.08150521665811539
661,596.739877,0.1375700831413269,0.08088553696870804
662,597.234525,0.13858354091644287,0.08065373450517654
663,597.729883,0.1335347592830658,0.07991943508386612
664,598.226041,0.1310240924358368,0.08096015453338623
665,598.723086,0.13058596849441528,0.07956988364458084
666,599.221109,0.13274024426937103,0.07739074528217316
667,599.720198,0.12839576601982117,0.07910368591547012
668,600.220441,0.12490304559469223,0.07886151224374771
669,600.722397,0.1255629062652588,0.080524742603302
670,601.226395,0.12437429279088974,0.08245644718408585
671,601.732181,0.12350159138441086,0.08483404666185379
672,602.239498,0.12150601297616959,0.08067598193883896
673,602.748093,0.1197492927312851,0.07893106341362
674,603.25771,0.12062352895736694,0.07983522117137909
675,603.768093,0.11954042315483093,0.07939313352108002
676,604.278989,0.11913236230611801,0.0804164782166481
677,604.790143,0.11080653220415115,0.08092387765645981
678,605.301298,0.11366800218820572,0.08015639334917068
679,605.8122,0.11624334752559662,0.07946085929870605
680,606.322595,0.11409454792737961,0.08119211345911026
681,606.832227,0.10575361549854279,0.08200854063034058
682,607.340841,0.10927210748195648,0.0773790180683136
683,607.848182,0.10665619373321533,0.07697665691375732
684,608.353996,0.10611886531114578,0.08087774366140366
685,608.858026,0.10887891799211502,0.07820587605237961
686,609.360019,0.10630052536725998,0.07887648791074753
687,609.859719,0.10582989454269409,0.07975758612155914
688,610.357528,0.10923317819833755,0.07665757089853287
689,610.854059,0.1063762903213501,0.07778863608837128
690,611.349373,0.10237221419811249,0.08459042012691498
691,611.843531,0.09808624535799026,0.08038914948701859
692,612.336595,0.09394983947277069,0.08050894737243652
693,612.828628,0.09745116531848907,0.0783582478761673
694,613.319689,0.09608154743909836,0.07869430631399155
695,613.809841,0.0968097373843193,0.07924932986497879
696,614.299145,0.09359664469957352,0.0789056047797203
697,614.787663,0.09480760246515274,0.07598083466291428
698,615.275457,0.1000002771615982,0.07763543725013733
699,615.762587,0.0938493013381958,0.07744330167770386
700,616.249116,0.09470522403717041,0.07783250510692596
701,616.735104,0.09673513472080231,0.08053703606128693
702,617.220614,0.09336225688457489,0.07796016335487366
703,617.705707,0.09443856030702591,0.07697638124227524
704,618.190445,0.09120403975248337,0.07806862145662308
705,618.674889,0.09257250279188156,0.07738237828016281
706,619.1591,0.09680857509374619,0.07556206732988358
707,619.64314,0.09703068435192108,0.07580576837062836
708,620.127071,0.08829506486654282,0.07886036485433578
709,620.610955,0.09055560827255249,0.07836270332336426
710,621.094852,0.09135951846837997,0.0771808847784996
711,621.578824,0.09297329187393188,0.07893450558185577
712,622.062933,0.08980844914913177,0.07689043879508972
713,622.54724,0.09399012476205826,0.07688548415899277
714,623.031807,0.08736829459667206,0.0775793045759201
715,623.516696,0.09391145408153534,0.07636450231075287
716,624.001967,0.08987465500831604,0.07629077136516571
717,624.487683,0.08944259583950043,0.07720468938350677
718,624.973905,0.08765282481908798,0.08081123977899551
719,625.460694,0.09225992858409882,0.07676434516906738
720,625.948112,0.09220385551452637,0.07902555167675018
721,626.436221,0.08735276758670807,0.07869012653827667
722,626.925082,0.08916541188955307,0.07692544907331467
723,627.414757,0.09082866460084915,0.07769837230443954
724,627.905307,0.08845511078834534,0.07748259603977203
725,628.396794,0.08938243240118027,0.07436423748731613
726,628.889587,0.0905972272157669,0.07448998093605042
727,629.383945,0.08978644758462906,0.07488711923360825
728,629.87976,0.08714397996664047,0.077430360019207
729,630.376498,0.08859919756650925,0.07775642722845078
730,630.873683,0.08997408300638199,0.07848470658063889
731,631.371296,0.08655236661434174,0.07840241491794586
732,631.869316,0.0872429609298706,0.07657888531684875
733,632.367723,0.09374795854091644,0.07747654616832733
734,632.866498,0.08795516937971115,0.08186706155538559
735,633.365619,0.09479724615812302,0.07790715247392654
736,633.865067,0.09071050584316254,0.0785706490278244
737,634.364822,0.0912059098482132,0.07897555828094482
738,634.864864,0.09233929216861725,0.07908166944980621
739,635.365172,0.09563889354467392,0.07765299826860428
740,635.865727,0.09315225481987,0.0765114277601242
741,636.366508,0.09435520321130753,0.07902178913354874
742,636.867495,0.08990028500556946,0.07972423732280731
743,637.368669,0.09098230302333832,0.07831867039203644
744,637.870009,0.09693111479282379,0.07539701461791992
745,638.371495,0.09888915717601776,0.07504479587078094
746,638.873107,0.09389033913612366,0.08059459924697876
747,639.374825,0.0976029485464096,0.07876729965209961
748,639.876629,0.09057629108428955,0.0791291892528534
749,640.378499,0.09479294717311859,0.07672372460365295
750,640.880414,0.10202595591545105,0.07443384826183319
751,641.382355,0.09606286138296127,0.07654710859060287
752,641.884302,0.09516236931085587,0.07744107395410538
753,642.386233,0.08910460770130157,0.07803843915462494
754,642.88813,0.10036271065473557,0.07652930170297623
755,643.389973,0.1026909351348877,0.07886837422847748
756,643.89174,0.10561671108007431,0.07548826187849045
757,644.393413,0.09996262937784195,0.07647068053483963
758,644.89497,0.09733425080776215,0.07552668452262878
759,645.396393,0.10125516355037689,0.07691311836242676
760,645.89766,0.0961993858218193,0.07513519376516342
761,646.398752,0.09692496806383133,0.07456588000059128
762,646.899648,0.1004820317029953,0.0750119537115097
763,647.400329,0.1016889289021492,0.07569491118192673
764,647.900775,0.09874086081981659,0.07621841132640839
765,648.400965,0.10309141129255295,0.07588457316160202
766,648.900879,0.10445268452167511,0.07805474102497101
767,649.400497,0.10339276492595673,0.07576614618301392
768,649.8998,0.10286831855773926,0.07837839424610138
769,650.398917,0.10683337599039078,0.07514522224664688
770,650.897992,0.11023473739624023,0.07545161247253418
771,651.397025,0.10411135852336884,0.07618708908557892
772,651.896017,0.11070474237203598,0.07568570226430893
773,652.394967,0.10091771185398102,0.0792277604341507
774,652.893875,0.10613127797842026,0.07931769639253616
775,653.392741,0.105831079185009,0.07496625930070877
776,653.891565,0.11351621150970459,0.0759575217962265
777,654.390348,0.10252991318702698,0.07458190619945526
778,654.889088,0.09836827218532562,0.07623276114463806
779,655.387786,0.10469232499599457,0.07159614562988281
780,655.886442,0.10464947670698166,0.07467236369848251
781,656.385056,0.10455070436000824,0.07483205199241638
782,656.883628,0.1054249033331871,0.07658769935369492
783,657.382157,0.10808751732110977,0.07554810494184494
784,657.880644,0.10819737613201141,0.07306034862995148
785,658.379089,0.11723851412534714,0.07637164741754532
786,658.877492,0.11499877274036407,0.0787389874458313
787,659.375852,0.10906379669904709,0.07846204191446304
788,659.87417,0.11518635600805283,0.07300830632448196
789,660.372445,0.11071598529815674,0.0756489634513855
790,660.870678,0.11743289232254028,0.07345017790794373
791,661.368868,0.12016399949789047,0.07500814646482468
792,661.867016,0.11992033571004868,0.0740625187754631
793,662.365121,0.11485691368579865,0.07746823132038116
794,662.863183,0.11800534278154373,0.07669483870267868
795,663.361203,0.1143086776137352,0.07659389823675156
796,663.85918,0.111783467233181,0.07725756615400314
797,664.357114,0.11491718888282776,0.07521164417266846
798,664.855005,0.11604584008455276,0.0765453353524208
799,665.352854,0.11396148800849915,0.07588261365890503
800,665.850659,0.11146628111600876,0.07548043876886368
801,666.348422,0.11998874694108963,0.07594297081232071
802,666.846142,0.11610667407512665,0.07905498147010803
803,667.343818,0.1143912747502327,0.07738418132066727
804,667.841452,0.11834390461444855,0.07687591016292572
805,668.339042,0.11404015868902206,0.0787479504942894
806,668.83659,0.11086208373308182,0.0786086693406105
807,669.334094,0.11344738304615021,0.0772838294506073
808,669.831555,0.10934761166572571,0.07842695713043213
809,670.328973,0.10651731491088867,0.07759886980056763
810,670.826347,0.10770595818758011,0.0764697715640068
811,671.323678,0.10597910732030869,0.07782449573278427
812,671.820966,0.10382647067308426,0.07654557377099991
813,672.31821,0.10222554951906204,0.08207728713750839
814,672.815411,0.10422365367412567,0.07961666584014893
815,673.312568,0.10339132696390152,0.07648908346891403
816,673.809682,0.10828884690999985,0.0751507356762886
817,674.306752,0.10818169265985489,0.07399053126573563
818,674.803779,0.10647624731063843,0.0745316743850708
819,675.300761,0.10136982053518295,0.07645369321107864
820,675.797701,0.1058235764503479,0.0784044861793518
821,676.294596,0.10391479730606079,0.07443195581436157
822,676.791448,0.09286875277757645,0.07552143186330795
823,677.288256,0.09972785413265228,0.07791005074977875
824,677.78502,0.10685510188341141,0.07556148618459702
825,678.28174,0.1022302657365799,0.07445530593395233
826,678.778416,0.09727130085229874,0.07282502204179764
827,679.275048,0.10138540714979172,0.07447623461484909
828,679.771637,0.10062026977539062,0.07580780982971191
829,680.268181,0.09594855457544327,0.07631903141736984
830,680.764681,0.08957208693027496,0.07807210087776184
831,681.261137,0.08741504698991776,0.0768880620598793
832,681.757549,0.08776949346065521,0.07847762107849121
833,682.253916,0.08979684859514236,0.0745130106806755
834,682.750239,0.08881546556949615,0.07344050705432892
835,683.246518,0.08990580588579178,0.07497013360261917
836,683.742753,0.08782003819942474,0.07604581117630005
837,684.238943,0.08035222440958023,0.07454629987478256
838,684.735089,0.07805894315242767,0.0757143497467041
839,685.231191,0.07858607172966003,0.07556705176830292
840,685.727247,0.07732298225164413,0.07554810494184494
841,686.22326,0.07479670643806458,0.07417531311511993
842,686.719228,0.06906120479106903,0.07328173518180847
843,687.215151,0.06755192577838898,0.0721733421087265
844,687.711029,0.06847367435693741,0.0710654929280281
845,688.206863,0.06848575919866562,0.0708819106221199
846,688.702652,0.0710112452507019,0.07276934385299683
847,689.198397,0.06275675445795059,0.07280280441045761
848,689.694039,0.0670018345117569,0.07400692999362946
849,690.189527,0.06261283904314041,0.07262953370809555
850,690.684867,0.06796014308929443,0.07263858616352081
851,691.180066,0.06291612237691879,0.07312304526567459
852,691.67513,0.060982704162597656,0.07297100126743317
853,692.170067,0.06533527374267578,0.07435576617717743
854,692.664883,0.061093106865882874,0.07353672385215759
855,693.159585,0.061709508299827576,0.0756353884935379
856,693.65418,0.06122859567403793,0.07426168769598007
857,694.148674,0.06884200870990753,0.07043874263763428
858,694.643075,0.0702664777636528,0.07001859694719315
859,695.137388,0.06248289346694946,0.07349640130996704
860,695.631621,0.058902107179164886,0.07499728351831436
861,696.125781,0.06272689998149872,0.07370154559612274
862,696.619875,0.05955010652542114,0.07452221214771271
863,697.113908,0.06163477152585983,0.07335395365953445
864,697.607888,0.05854659527540207,0.07410963624715805
865,698.101822,0.060450658202171326,0.07396179437637329
866,698.595716,0.059133611619472504,0.07087617367506027
867,699.089578,0.05810584872961044,0.07347669452428818
868,699.583413,0.05114840716123581,0.07312758266925812
869,700.077229,0.05174843966960907,0.07251400500535965
870,700.571033,0.051882922649383545,0.07277652621269226
871,701.064831,0.05047354847192764,0.07411722838878632
872,701.558629,0.05443374067544937,0.0737048014998436
873,702.052436,0.049441538751125336,0.07359307259321213
874,702.546257,0.04576454311609268,0.07617007941007614
875,703.0401,0.04996701329946518,0.07424475252628326
876,703.53397,0.04318872094154358,0.07527732104063034
877,704.027875,0.04824569821357727,0.07129889726638794
878,704.521822,0.04434311389923096,0.07160985469818115
879,705.015818,0.045279018580913544,0.07363204658031464
880,705.509868,0.04752141237258911,0.07371441274881363
881,706.00398,0.04154986888170242,0.07512833923101425
882,706.498161,0.04540161043405533,0.07500167191028595
883,706.992418,0.04469974339008331,0.0729319378733635
884,707.486757,0.044383853673934937,0.07316622883081436
885,707.981184,0.04402739554643631,0.07143738865852356
886,708.475708,0.04547903686761856,0.06896287947893143
887,708.970333,0.04070558398962021,0.07248975336551666
888,709.465069,0.04148515313863754,0.07411357015371323
889,709.95992,0.042543925344944,0.07443846017122269
890,710.454833,0.03802989423274994,0.07505159080028534
891,710.949749,0.041200652718544006,0.07455407828092575
892,711.444668,0.038677431643009186,0.07350365817546844
893,711.93959,0.04288415610790253,0.0710921511054039
894,712.434516,0.041505783796310425,0.07280515879392624
895,712.929444,0.03979947417974472,0.07163367420434952
896,713.424376,0.03677724301815033,0.07236367464065552
897,713.919311,0.03356410562992096,0.07395338267087936
898,714.414249,0.03613892197608948,0.0727151483297348
899,714.90919,0.037805408239364624,0.0710749551653862
900,715.404134,0.03717251867055893,0.07038959115743637
901,715.899082,0.03699469566345215,0.07292076200246811
902,716.394032,0.03568987548351288,0.07345342636108398
903,716.888987,0.03313452750444412,0.06981172412633896
904,717.383944,0.028006158769130707,0.07030948996543884
905,717.878905,0.02671857178211212,0.07145815342664719
906,718.373869,0.02716897428035736,0.06963250041007996
907,718.868836,0.02798427641391754,0.06841520965099335
908,719.363807,0.025866135954856873,0.06733649969100952
909,719.858781,0.026798821985721588,0.06799975782632828
910,720.353758,0.024441711604595184,0.06778383255004883
911,720.848739,0.02545233815908432,0.0676538348197937
912,721.343723,0.02245725691318512,0.06965871900320053
913,721.838711,0.02259869873523712,0.07070080190896988
914,722.333702,0.024618953466415405,0.06922268867492676
915,722.828697,0.024809248745441437,0.06934262067079544
916,723.323695,0.019573628902435303,0.07084672152996063
917,723.818696,0.025461524724960327,0.06729558855295181
918,724.313702,0.022411294281482697,0.07019022107124329
919,724.80871,0.024180442094802856,0.06880217045545578
920,725.303722,0.019175603985786438,0.06856584548950195
921,725.798738,0.021732769906520844,0.06642705947160721
922,726.293758,0.021038495004177094,0.06629162281751633
923,726.78878,0.016122370958328247,0.0681639313697815
924,727.283807,0.014489933848381042,0.06836102157831192
925,727.778837,0.017235606908798218,0.06960542500019073
926,728.273871,0.020243681967258453,0.06808406859636307
927,728.768909,0.020014628767967224,0.06788524240255356
928,729.26395,0.017023786902427673,0.06826853007078171
929,729.758995,0.017962828278541565,0.06892203539609909
930,730.254044,0.01602116972208023,0.06843923032283783
931,730.749096,0.017003417015075684,0.06803079694509506
932,731.244152,0.022430211305618286,0.06869689375162125
933,731.739212,0.01977325975894928,0.06688108295202255
934,732.234276,0.019610919058322906,0.06655434519052505
935,732.729344,0.01595321297645569,0.06776825338602066
936,733.224415,0.023911580443382263,0.06661871820688248
937,733.71949,0.024355143308639526,0.06520985811948776
938,734.214569,0.0209975466132164,0.06973721832036972
939,734.709652,0.021985352039337158,0.07062561064958572
940,735.204739,0.022444017231464386,0.06645079702138901
941,735.69983,0.016984298825263977,0.07016640156507492
942,736.194925,0.019863545894622803,0.06797817349433899
943,736.690023,0.022640638053417206,0.06725119799375534
944,737.185126,0.02194913476705551,0.06716487556695938
945,737.680232,0.02413361519575119,0.06728576123714447
946,738.175343,0.022603757679462433,0.06607404351234436
947,738.670458,0.02117929607629776,0.0690012127161026
948,739.165576,0.025935545563697815,0.06658617407083511
949,739.660699,0.02609044313430786,0.069391630589962
950,740.155826,0.02483731508255005,0.06798355281352997
951,740.650956,0.02865610271692276,0.0666302889585495
952,741.146091,0.028592370450496674,0.0669599249958992
953,741.64123,0.032239705324172974,0.06811230629682541
954,742.136374,0.025588929653167725,0.06641366332769394
955,742.631521,0.025416523218154907,0.06768845021724701
956,743.126672,0.027787409722805023,0.06814552843570709
957,743.621828,0.030489593744277954,0.06789300590753555
958,744.116988,0.03125685453414917,0.06818923354148865
959,744.612152,0.03347112983465195,0.06717221438884735
960,745.107321,0.0340370237827301,0.06787879765033722
961,745.602493,0.03780478239059448,0.066420778632164
962,746.09767,0.03484359383583069,0.06584741175174713
963,746.592851,0.032882511615753174,0.06596285104751587
964,747.088037,0.03160214424133301,0.06781525164842606
965,747.583226,0.03355388343334198,0.0676041916012764
966,748.07842,0.03620234131813049,0.07089008390903473
967,748.573619,0.03885290026664734,0.0700915977358818
968,749.068822,0.04186081141233444,0.06777217984199524
969,749.564029,0.037169814109802246,0.06646064668893814
970,750.059241,0.03681480139493942,0.06631156802177429
971,750.554457,0.03982318937778473,0.06753595918416977
972,751.049677,0.04047130048274994,0.06725317984819412
973,751.544902,0.03900344669818878,0.06860721856355667
974,752.040132,0.041730284690856934,0.06890322268009186
975,752.535366,0.04170236736536026,0.06914607435464859
976,753.030604,0.04121306538581848,0.06835637986660004
977,753.525847,0.04623006284236908,0.06922232359647751
978,754.021095,0.048885054886341095,0.06876134872436523
979,754.516347,0.0553319975733757,0.06785787642002106
980,755.011603,0.05286771059036255,0.07008663564920425
981,755.506865,0.05159098654985428,0.06925255060195923
982,756.00213,0.04683258384466171,0.07312514632940292
983,756.497401,0.05312523990869522,0.07015950977802277
984,756.992676,0.05410920828580856,0.06731539219617844
985,757.487956,0.05271364748477936,0.06785745918750763
986,757.98324,0.055397436022758484,0.06860759109258652
987,758.478529,0.05527867376804352,0.06836225092411041
988,758.973823,0.05469644069671631,0.0684906542301178
989,759.469122,0.053617291152477264,0.0699593648314476
990,759.964425,0.054847292602062225,0.0677279680967331
991,760.459733,0.05209566652774811,0.06979472935199738
992,760.955046,0.05515209585428238,0.06988208740949631
993,761.450364,0.05446397513151169,0.06965290009975433
994,761.945687,0.04857845604419708,0.06671179831027985
995,762.441014,0.04464767873287201,0.06839827448129654
996,762.936346,0.03878156095743179,0.06759458035230637
997,763.431683,0.034085795283317566,0.06792201101779938
998,763.927025,0.028031423687934875,0.066865935921669
999,764.422372,0.02460642158985138,0.06863567233085632
1000,764.917724,0.015700198709964752,0.07059373706579208
1001,765.413081,0.019824840128421783,0.06513160467147827
1002,765.908442,0.01615116000175476,0.06632078438997269
1003,766.403809,0.017207376658916473,0.06763856112957001
1004,766.89918,0.019700251519680023,0.0661110207438469
1005,767.394557,0.024001426994800568,0.06770094484090805
1006,767.889939,0.02833770215511322,0.06682565063238144
1007,768.385325,0.02528586983680725,0.06467542797327042
1008,768.880717,0.028493285179138184,0.06649241596460342
1009,769.376114,0.028679341077804565,0.06532420963048935
1010,769.871516,0.030018366873264313,0.0637480840086937
1011,770.366923,0.03464255481958389,0.06449440121650696
1012,770.862335,0.04049365967512131,0.06397778540849686
1013,771.357752,0.041258230805397034,0.06703540682792664
1014,771.853175,0.03587206453084946,0.07059845328330994
1015,772.348602,0.04137129336595535,0.06805876642465591
1016,772.844035,0.04275009036064148,0.06775590032339096
1017,773.339473,0.045513786375522614,0.06820404529571533
1018,773.834916,0.04656548798084259,0.06773143261671066
1019,774.330365,0.04413527995347977,0.06731593608856201
1020,774.825819,0.03850806504487991,0.06739979982376099
1021,775.321278,0.042025111615657806,0.06678218394517899
1022,775.816742,0.04343094676733017,0.06633633375167847
1023,776.312212,0.04659464210271835,0.06721867620944977
1024,776.807686,0.04559852182865143,0.06465745717287064
1025,777.303167,0.04224492609500885,0.0678531676530838
1026,777.798652,0.04398025572299957,0.06782635301351547
1027,778.294143,0.04173196107149124,0.06447992473840714
1028,778.78964,0.038738735020160675,0.06649196147918701
1029,779.285142,0.038465388119220734,0.06416067481040955
1030,779.780649,0.038388222455978394,0.0666411742568016
1031,780.276162,0.03493229299783707,0.065363310277462
1032,780.77168,0.036996886134147644,0.06368737667798996
1033,781.267204,0.034307293593883514,0.06887735426425934
1034,781.762733,0.03224644809961319,0.06814131885766983
1035,782.258267,0.03203142434358597,0.06748940795660019
1036,782.753808,0.03618830442428589,0.06650244444608688
1037,783.249353,0.030232280492782593,0.06600050628185272
1038,783.744905,0.02792755514383316,0.066471166908741
1039,784.240462,0.03225807845592499,0.065493643283844
1040,784.736024,0.03053448349237442,0.06506448984146118
1041,785.231592,0.023781172931194305,0.06524582952260971
1042,785.727166,0.030926689505577087,0.06568914651870728
1043,786.222745,0.03091021627187729,0.0654626116156578
1044,786.718331,0.028310969471931458,0.06769305467605591
1045,787.213921,0.02822631597518921,0.06580468267202377
1046,787.709518,0.029093846678733826,0.06535399705171585
1047,788.20512,0.02524622529745102,0.066802017390728
1048,788.700728,0.02442178875207901,0.06643962115049362
1049,789.196342,0.02354467660188675,0.06596554815769196
1050,789.691961,0.027932457625865936,0.06361577659845352
1051,790.187586,0.02644476294517517,0.06591974198818207
1052,790.683217,0.020139843225479126,0.06671358644962311
1053,791.178854,0.01970287412405014,0.06677527725696564
1054,791.674497,0.02216145396232605,0.06481017172336578
1055,792.170146,0.02003163844347,0.06648718565702438
1056,792.6658,0.018762782216072083,0.06543698161840439
1057,793.16146,0.021193407475948334,0.06343678385019302
1058,793.657127,0.01477668434381485,0.06621241569519043
1059,794.152799,0.011670097708702087,0.06770004332065582
1060,794.648477,0.013066016137599945,0.06645563989877701
1061,795.144161,0.01728641986846924,0.06509539484977722
1062,795.639851,0.013878121972084045,0.06629139930009842
1063,796.135547,0.015952348709106445,0.06739979237318039
1064,796.631249,0.012201502919197083,0.06781525164842606
1065,797.126957,0.014531731605529785,0.06800471246242523
1066,797.622671,0.013249292969703674,0.06659649312496185
1067,798.118392,0.012663289904594421,0.06500488519668579
1068,798.614118,0.008449099957942963,0.0656527727842331
1069,799.10985,0.010696686804294586,0.06593798100948334
1070,799.605589,0.012676700949668884,0.06505918502807617
1071,800.101333,0.013639390468597412,0.06540916115045547
1072,800.597084,0.011399157345294952,0.0670422911643982
1073,801.092841,0.009351231157779694,0.06359367817640305
1074,801.588604,0.005027085542678833,0.06669675558805466
1075,802.084373,0.011829480528831482,0.06474808603525162
1076,802.580149,0.009581364691257477,0.06283774971961975
1077,803.075931,0.008578166365623474,0.06378713995218277
1078,803.571719,0.008352667093276978,0.06332139670848846
1079,804.067513,0.006696276366710663,0.0649971216917038
1080,804.563313,0.005863487720489502,0.06514380127191544
1081,805.05912,0.005848042666912079,0.06636254489421844
1082,805.554933,0.00613875687122345,0.06636255234479904
1083,806.050753,0.0046941861510276794,0.06602870672941208
1084,806.546579,0.006596766412258148,0.06498632580041885
1085,807.042411,0.006078064441680908,0.06596817076206207
1086,807.53825,0.004362866282463074,0.06578563153743744
1087,808.034095,0.005939707159996033,0.06426198035478592
1088,808.529946,0.0021619871258735657,0.06603296846151352
1089,809.025804,0.0020896419882774353,0.06544709205627441
1090,809.521668,9.196996688842773e-05,0.06697312742471695
1091,810.017539,0.0018570199608802795,0.06513409316539764
1092,810.513416,0.0028534680604934692,0.06569276750087738
1093,811.0093,0.0022685006260871887,0.0658644288778305
1094,811.50519,0.003797389566898346,0.06276264041662216
1095,812.001087,0.0035155341029167175,0.06336440145969391
1096,812.496991,0.002773575484752655,0.06317204236984253
1097,812.9929,0.0009770318865776062,0.06462374329566956
1098,813.488817,0.0012144818902015686,0.06419029831886292
1099,813.98474,0.00019099563360214233,0.06614533066749573
1100,814.48067,0.0016371756792068481,0.06577660143375397
1101,814.976606,0.003504358232021332,0.06515730172395706
1102,815.47255,0.0015977099537849426,0.06626169383525848
1103,815.968499,0.0,0.06657740473747253
1104,816.464456,0.0,0.06689883023500443
1105,816.960419,0.0016653090715408325,0.06474345922470093
