pixel,intensity,reference_wavelength,reference_intensity,calibrated_wavelength,calibrated_intensity
246,0.06274553388357162,453.541981,0.012634423138067964,453.541981,0.06274553388357162
247,0.06254332512617111,453.840912,0.012611182797103292,453.840912,0.06254332512617111
248,0.06237390264868736,454.139842,0.012585198147282609,454.139842,0.06237390264868736
249,0.06202247366309166,454.438773,0.01255609131248219,454.438773,0.06202247366309166
250,0.06213689222931862,454.737703,0.01252698457505152,454.737703,0.06213689222931862
251,0.06266970187425613,455.036634,0.012496744028851496,455.036634,0.06266970187425613
252,0.06226032227277756,455.335564,0.012458386312857592,455.335564,0.06226032227277756
253,0.0627317726612091,455.634495,0.012420028468546963,455.634495,0.0627317726612091
254,0.06258026510477066,455.933426,0.01238167062423634,455.933426,0.06258026510477066
255,0.062322139739990234,456.232356,0.012339805242486542,456.232356,0.062322139739990234
256,0.06222272291779518,456.531287,0.012296934710609959,456.531287,0.06222272291779518
257,0.06226031854748726,456.830217,0.012254064322146182,456.830217,0.06226031854748726
258,0.061789367347955704,457.129148,0.012209731568451438,457.129148,0.061789367347955704
259,0.06233552470803261,457.428078,0.012163476675635252,457.428078,0.06233552470803261
260,0.0631423220038414,457.727009,0.012117221628084207,457.727009,0.0631423220038414
261,0.06231044977903366,458.02594,0.012070770784320223,458.02594,0.06231044977903366
262,0.062235262244939804,458.32487,0.012022259555269107,458.32487,0.062235262244939804
263,0.06405791640281677,458.623801,0.011973748163935077,458.623801,0.06405791640281677
264,0.06620078533887863,458.922731,0.011925236934883962,458.922731,0.06620078533887863
265,0.06867685168981552,459.221662,0.011875888986492255,459.221662,0.06867685168981552
266,0.07113023847341537,459.520593,0.011826249423266735,459.520593,0.07113023847341537
267,0.07559018582105637,459.819523,0.011776610026098153,459.819523,0.07559018582105637
268,0.07782232761383057,460.118454,0.011730010388534398,460.118454,0.07782232761383057
269,0.08122415840625763,460.417384,0.011688042534564588,460.417384,0.08122415840625763
270,0.08266570419073105,460.716315,0.011646074540201203,460.716315,0.08266570419073105
271,0.08274078369140625,461.015246,0.011604066268730187,461.015246,0.08274078369140625
