# Mode: Color Science
# Date: 2026-03-13 12:06:37
# Measurement type: ILLUMINATION
# Light source: off
# Gain: 10.0
# Exposure: 10000
# XYZ: X=93.06 Y=100.00 Z=49.34
# LAB: L*=100.00 a*=0.00 b*=0.00
# xy: x=0.3839 y=0.4125
Pixel,Wavelength,Intensity
413,473.879571,0.536598
414,474.375665,0.543659
415,474.871735,0.546257
416,475.367782,0.540609
417,475.863804,0.538985
418,476.359803,0.538716
419,476.855777,0.54592
420,477.351728,0.553239
421,477.847655,0.555259
422,478.343557,0.55758
423,478.839436,0.574513
424,479.33529,0.576351
425,479.831121,0.581674
426,480.326927,0.586744
427,480.822709,0.585566
428,481.318466,0.588661
429,481.8142,0.59071
430,482.309909,0.580944
431,482.805594,0.595217
432,483.301254,0.582811
433,483.79689,0.584251
434,484.292502,0.573733
435,484.788089,0.559972
436,485.283652,0.547519
437,485.77919,0.545508
438,486.274704,0.550636
439,486.770193,0.549205
440,487.265658,0.563458
441,487.761098,0.577017
442,488.256513,0.577719
443,488.751885,0.592853
444,489.247195,0.606885
445,489.742446,0.608676
446,490.237638,0.595278
447,490.732773,0.599782
448,491.227852,0.612371
449,491.722876,0.601242
450,492.217848,0.607004
451,492.712767,0.613148
452,493.207636,0.622033
453,493.702456,0.622162
454,494.197229,0.619306
455,494.691955,0.626268
456,495.186636,0.627568
457,495.681274,0.633093
458,496.175869,0.632035
459,496.670423,0.622725
460,497.164938,0.626327
461,497.659415,0.623451
462,498.153855,0.632992
463,498.64826,0.625212
464,499.14263,0.619573
465,499.636968,0.619402
466,500.131275,0.614821
467,500.625551,0.610826
468,501.119799,0.622544
469,501.61402,0.628213
470,502.108215,0.620222
471,502.602385,0.634354
472,503.096532,0.625652
473,503.590658,0.622807
474,504.084763,0.626293
475,504.578849,0.640734
476,505.072917,0.63878
477,505.566968,0.64752
478,506.061005,0.644373
479,506.555028,0.641699
480,507.049039,0.64752
481,507.543039,0.65371
482,508.03703,0.646852
483,508.531012,0.6504
484,509.024988,0.6374
485,509.518958,0.637468
486,510.012924,0.635017
487,510.506887,0.632661
488,511.000849,0.644142
489,511.494811,0.636635
490,511.988774,0.637202
491,512.48274,0.625598
492,512.97671,0.629259
493,513.470686,0.621766
494,513.964668,0.626074
495,514.458658,0.617293
496,514.952658,0.602792
497,515.446669,0.60323
498,515.940693,0.59766
499,516.434729,0.592273
500,516.928781,0.590514
501,517.422849,0.585708
502,517.916935,0.602149
503,518.41104,0.61199
504,518.905165,0.619012
505,519.399313,0.619975
506,519.893483,0.628245
507,520.387678,0.633922
508,520.881898,0.639951
509,521.376146,0.641365
510,521.870423,0.64302
511,522.364729,0.649126
512,522.859051,0.652362
513,523.353373,0.652994
514,523.847695,0.651855
515,524.342017,0.649289
516,524.836339,0.637789
517,525.330661,0.638989
518,525.824983,0.631133
519,526.319305,0.647892
520,526.813627,0.653867
521,527.307949,0.647448
522,527.802271,0.654776
523,528.296593,0.670769
524,528.790915,0.668919
525,529.285237,0.682287
526,529.779559,0.678854
527,530.273881,0.666595
528,530.768203,0.667071
529,531.262525,0.667426
530,531.756847,0.667073
531,532.251169,0.673453
532,532.745491,0.678755
533,533.239813,0.673498
534,533.734135,0.681784
535,534.228457,0.686638
536,534.722779,0.678897
537,535.217101,0.686481
538,535.711423,0.685565
539,536.205745,0.684825
540,536.700067,0.679652
541,537.194389,0.679785
542,537.688711,0.677516
543,538.183033,0.681211
544,538.677355,0.672046
545,539.171677,0.660163
546,539.665999,0.666454
547,540.160321,0.686796
548,540.654643,0.677935
549,541.148965,0.669361
550,541.643287,0.675017
551,542.137609,0.679246
552,542.631931,0.679332
553,543.126253,0.681564
554,543.620574,0.680876
555,544.114896,0.685385
556,544.609218,0.682585
557,545.10354,0.686562
558,545.597862,0.681076
559,546.092184,0.688413
560,546.586506,0.67843
561,547.080828,0.678836
562,547.57515,0.684436
563,548.069472,0.688241
564,548.563794,0.687728
565,549.058116,0.68836
566,549.552438,0.698601
567,550.04676,0.695378
568,550.541082,0.694221
569,551.035404,0.697931
570,551.529726,0.695098
571,552.024048,0.695049
572,552.51837,0.70046
573,553.012692,0.694048
574,553.507014,0.690747
575,554.001336,0.698038
576,554.495658,0.70071
577,554.98998,0.6992
578,555.484302,0.69742
579,555.978624,0.685737
580,556.472946,0.677523
581,556.967268,0.683144
582,557.46159,0.676387
583,557.955912,0.680746
584,558.450234,0.690441
585,558.944556,0.685289
586,559.438878,0.681774
587,559.9332,0.699164
588,560.427522,0.680726
589,560.921844,0.694406
590,561.416166,0.685755
591,561.910488,0.681039
592,562.40481,0.69158
593,562.899132,0.694509
594,563.393454,0.703118
595,563.887776,0.697439
596,564.382098,0.6957
597,564.87642,0.682643
598,565.370741,0.696112
599,565.865063,0.697379
600,566.359385,0.676218
601,566.853707,0.689467
602,567.348029,0.686813
603,567.842351,0.692884
604,568.336673,0.696711
605,568.830479,0.684821
606,569.323374,0.686807
607,569.81554,0.699517
608,570.30716,0.705267
609,570.798415,0.708286
610,571.289488,0.70391
611,571.78056,0.710706
612,572.271816,0.705941
613,572.763435,0.712956
614,573.255601,0.724445
615,573.748496,0.716303
616,574.242302,0.705079
617,574.737201,0.71452
618,575.233375,0.705777
619,575.731007,0.71523
620,576.230278,0.710614
621,576.731371,0.708676
622,577.234469,0.710844
623,577.740683,0.719071
624,578.250555,0.714465
625,578.763412,0.726726
626,579.278579,0.738782
627,579.795382,0.741325
628,580.313147,0.738317
629,580.831199,0.737989
630,581.348866,0.745839
631,581.865473,0.751741
632,582.380345,0.739265
633,582.892809,0.753921
634,583.402191,0.753554
635,583.907816,0.739968
636,584.409868,0.731478
637,584.909238,0.726003
638,585.406307,0.733144
639,585.901459,0.718537
640,586.395079,0.709581
641,586.887548,0.702379
642,587.37925,0.694629
643,587.870569,0.698798
644,588.361889,0.69267
645,588.853591,0.695202
646,589.34606,0.717131
647,589.839679,0.723521
648,590.333705,0.713865
649,590.827198,0.724642
650,591.320247,0.716565
651,591.812941,0.728867
652,592.305368,0.726485
653,592.797618,0.73007
654,593.289778,0.743753
655,593.781939,0.730185
656,594.274189,0.736173
657,594.766616,0.734219
658,595.259309,0.737994
659,595.752358,0.72963
660,596.245851,0.729642
661,596.739877,0.727763
662,597.234525,0.731577
663,597.729883,0.746898
664,598.226041,0.728584
665,598.723086,0.708928
666,599.221109,0.727962
667,599.720198,0.734439
668,600.220441,0.726374
669,600.722397,0.722743
670,601.226395,0.718514
671,601.732181,0.730477
672,602.239498,0.733253
673,602.748093,0.737934
674,603.25771,0.728075
675,603.768093,0.727184
676,604.278989,0.729081
677,604.790143,0.725835
678,605.301298,0.726587
679,605.8122,0.723929
680,606.322595,0.725793
681,606.832227,0.714738
682,607.340841,0.722685
683,607.848182,0.699554
684,608.353996,0.703473
685,608.858026,0.707799
686,609.360019,0.690533
687,609.859719,0.688527
688,610.357528,0.687249
689,610.854059,0.675739
690,611.349373,0.686973
691,611.843531,0.684001
692,612.336595,0.68159
693,612.828628,0.679028
694,613.319689,0.66022
695,613.809841,0.661248
696,614.299145,0.6449
697,614.787663,0.646341
698,615.275457,0.656814
699,615.762587,0.645939
700,616.249116,0.65638
701,616.735104,0.652747
702,617.220614,0.642873
703,617.705707,0.648759
704,618.190445,0.647222
705,618.674889,0.642585
706,619.1591,0.636791
707,619.64314,0.630096
708,620.127071,0.643272
709,620.610955,0.631878
710,621.094852,0.625402
711,621.578824,0.622034
712,622.062933,0.615425
713,622.54724,0.607127
714,623.031807,0.597394
715,623.516696,0.608886
716,624.001967,0.586162
717,624.487683,0.594598
718,624.973905,0.595997
719,625.460694,0.585337
720,625.948112,0.583489
721,626.436221,0.590928
722,626.925082,0.587298
723,627.414757,0.586671
724,627.905307,0.584301
725,628.396794,0.59058
726,628.889587,0.590835
727,629.383945,0.594359
728,629.87976,0.584772
729,630.376498,0.581626
730,630.873683,0.592303
731,631.371296,0.602631
732,631.869316,0.594185
733,632.367723,0.607674
734,632.866498,0.594758
735,633.365619,0.608064
736,633.865067,0.602954
737,634.364822,0.61261
738,634.864864,0.605032
739,635.365172,0.596145
740,635.865727,0.593915
741,636.366508,0.616978
742,636.867495,0.627566
743,637.368669,0.6193
744,637.870009,0.596367
745,638.371495,0.5993
746,638.873107,0.602671
747,639.374825,0.597451
748,639.876629,0.61524
749,640.378499,0.610727
750,640.880414,0.601431
751,641.382355,0.604744
752,641.884302,0.595556
753,642.386233,0.605747
754,642.88813,0.606492
755,643.389973,0.595782
756,643.89174,0.601614
757,644.393413,0.58679
758,644.89497,0.581502
759,645.396393,0.573728
760,645.89766,0.571393
761,646.398752,0.577795
762,646.899648,0.580072
763,647.400329,0.573312
764,647.900775,0.580868
765,648.400965,0.587381
766,648.900879,0.581982
767,649.400497,0.59305
768,649.8998,0.586359
769,650.398917,0.59067
770,650.897992,0.592247
771,651.397025,0.593831
772,651.896017,0.587569
773,652.394967,0.58682
774,652.893875,0.585273
775,653.392741,0.565413
776,653.891565,0.567585
777,654.390348,0.546392
778,654.889088,0.550424
779,655.387786,0.541133
780,655.886442,0.537138
781,656.385056,0.544434
